source_article,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
395.0,1330.0,1431.0,1336.0,1160.0,1436.0,1185.0,1153.0,1398.0,1343.0,1174.0,1351.0,359.0,1433.0,1360.0,1354.0,1165.0,1357.0,240.0,,
223.0,1429.0,1162.0,43.0,1431.0,1271.0,1427.0,1172.0,482.0,1436.0,1293.0,1338.0,1367.0,1430.0,1364.0,943.0,969.0,29.0,1330.0,12.0,241.0
1357.0,1396.0,1429.0,1351.0,1330.0,1431.0,1427.0,1398.0,482.0,1276.0,1368.0,1364.0,1162.0,1293.0,1172.0,1393.0,1304.0,723.0,1328.0,1338.0,1436.0
958.0,1271.0,1429.0,1304.0,732.0,482.0,43.0,1368.0,108.0,542.0,1427.0,223.0,1330.0,1400.0,12.0,1366.0,153.0,1276.0,109.0,1436.0,1172.0
1134.0,1400.0,1158.0,1405.0,1412.0,1328.0,1324.0,679.0,898.0,1320.0,1313.0,1441.0,1070.0,1157.0,1359.0,1296.0,1155.0,502.0,278.0,939.0,295.0
398.0,1427.0,681.0,1276.0,1274.0,1338.0,1360.0,1393.0,1368.0,936.0,43.0,362.0,1364.0,1163.0,1314.0,606.0,722.0,1436.0,1185.0,1429.0,1160.0
606.0,1436.0,43.0,1427.0,1364.0,1337.0,1164.0,722.0,260.0,812.0,1014.0,482.0,53.0,1314.0,1172.0,795.0,1338.0,1351.0,1430.0,1330.0,1354.0
234.0,1274.0,681.0,1354.0,1314.0,1436.0,1338.0,1427.0,606.0,1330.0,1293.0,936.0,1160.0,1185.0,1429.0,1393.0,1368.0,865.0,1176.0,1430.0,315.0
659.0,1357.0,1185.0,1170.0,1314.0,1429.0,1276.0,1172.0,1354.0,1427.0,939.0,221.0,645.0,684.0,1163.0,1436.0,730.0,1165.0,43.0,482.0,1360.0
1307.0,1162.0,241.0,1317.0,1172.0,1305.0,1436.0,12.0,1427.0,1166.0,1338.0,1431.0,1405.0,1367.0,616.0,1304.0,1356.0,969.0,1328.0,1225.0,57.0
367.0,1429.0,1357.0,1293.0,43.0,1172.0,1427.0,29.0,1338.0,1430.0,1330.0,1368.0,1162.0,1351.0,1276.0,1360.0,1423.0,1364.0,1431.0,1354.0,1314.0
778.0,1165.0,793.0,107.0,288.0,542.0,1296.0,110.0,659.0,508.0,795.0,81.0,,,,,,,,,
324.0,1429.0,1293.0,1351.0,1430.0,1432.0,1431.0,1364.0,1162.0,1185.0,1393.0,1398.0,1314.0,1368.0,1338.0,1427.0,1386.0,1336.0,1343.0,1171.0,1170.0
641.0,1429.0,43.0,1293.0,1330.0,1172.0,29.0,1431.0,943.0,1162.0,1276.0,482.0,1338.0,1160.0,1427.0,12.0,1436.0,1423.0,1354.0,1430.0,1305.0
364.0,1394.0,510.0,1434.0,173.0,1364.0,2.0,1056.0,336.0,1432.0,1324.0,40.0,821.0,933.0,125.0,34.0,1164.0,,,,
1362.0,1150.0,193.0,1356.0,1271.0,732.0,1280.0,1320.0,1330.0,1328.0,151.0,109.0,153.0,1191.0,1058.0,1305.0,1429.0,1424.0,1313.0,1398.0,1368.0
722.0,1427.0,606.0,43.0,362.0,795.0,53.0,723.0,1430.0,892.0,1338.0,151.0,939.0,223.0,12.0,1054.0,1276.0,130.0,1025.0,162.0,352.0
82.0,1437.0,1304.0,1400.0,437.0,673.0,1160.0,20.0,1404.0,1331.0,153.0,1274.0,686.0,1410.0,1305.0,1364.0,732.0,684.0,525.0,723.0,224.0
1208.0,1271.0,1400.0,1405.0,1443.0,1396.0,1296.0,658.0,1411.0,1320.0,1409.0,1408.0,1407.0,821.0,162.0,1314.0,1263.0,958.0,1042.0,1160.0,1313.0
352.0,1304.0,1364.0,1368.0,1431.0,1436.0,1430.0,1427.0,1351.0,1163.0,1330.0,1164.0,1398.0,1185.0,1293.0,606.0,1426.0,1338.0,1396.0,1054.0,43.0
298.0,1364.0,1429.0,1304.0,1398.0,1431.0,1360.0,1356.0,415.0,14.0,1148.0,1436.0,510.0,1089.0,1393.0,1035.0,1014.0,1296.0,1170.0,444.0,1368.0
656.0,1429.0,1330.0,1436.0,1364.0,43.0,1293.0,1431.0,1162.0,29.0,1172.0,1427.0,1354.0,1320.0,1351.0,641.0,1160.0,969.0,1338.0,1163.0,12.0
1069.0,1304.0,1400.0,958.0,1305.0,693.0,1092.0,,,,,,,,,,,,,,
1433.0,1330.0,1429.0,1162.0,1293.0,1351.0,1393.0,1431.0,1160.0,1427.0,1436.0,1185.0,1364.0,1172.0,1314.0,1432.0,1430.0,1170.0,1165.0,1276.0,1368.0
1366.0,1429.0,1427.0,1293.0,1436.0,43.0,1351.0,1314.0,1364.0,1276.0,1162.0,1431.0,29.0,1172.0,1338.0,1430.0,1160.0,1386.0,1368.0,12.0,1360.0
843.0,1429.0,43.0,1431.0,1293.0,1364.0,1172.0,1436.0,1351.0,1330.0,29.0,1305.0,1162.0,1338.0,1336.0,482.0,1165.0,1163.0,943.0,1271.0,1423.0
1072.0,1170.0,843.0,189.0,1336.0,1366.0,1436.0,1163.0,110.0,862.0,146.0,634.0,390.0,411.0,266.0,117.0,473.0,,,,
1226.0,1430.0,1427.0,1368.0,1398.0,1351.0,1185.0,1054.0,1386.0,1276.0,1396.0,1364.0,241.0,1060.0,1314.0,793.0,833.0,268.0,428.0,1431.0,510.0
1277.0,1429.0,1293.0,1431.0,1330.0,43.0,1400.0,1276.0,1172.0,1430.0,1437.0,29.0,1364.0,1162.0,1338.0,1351.0,1360.0,1427.0,1386.0,12.0,1185.0
670.0,1393.0,1314.0,1185.0,1162.0,1293.0,1274.0,1429.0,1176.0,1338.0,1351.0,1427.0,730.0,1364.0,681.0,1276.0,53.0,1163.0,1368.0,936.0,865.0
1092.0,1304.0,1400.0,958.0,1305.0,693.0,1069.0,,,,,,,,,,,,,,
81.0,1271.0,1276.0,1410.0,1163.0,122.0,390.0,641.0,136.0,191.0,1320.0,1278.0,1400.0,1314.0,1435.0,1178.0,1160.0,1366.0,1408.0,1304.0,939.0
892.0,1185.0,1427.0,1172.0,1304.0,722.0,43.0,1430.0,1422.0,939.0,606.0,809.0,795.0,260.0,1276.0,1338.0,362.0,1429.0,723.0,1314.0,53.0
337.0,1429.0,43.0,1172.0,1293.0,1160.0,29.0,1162.0,1431.0,1330.0,1314.0,1436.0,1430.0,1364.0,1400.0,1351.0,1338.0,1305.0,1354.0,1427.0,1360.0
1329.0,1427.0,1314.0,1330.0,1276.0,1393.0,1367.0,1172.0,1162.0,1278.0,1386.0,1354.0,1274.0,1360.0,1176.0,1364.0,1351.0,1368.0,1304.0,1160.0,793.0
92.0,1314.0,1164.0,1274.0,1429.0,1293.0,1436.0,1364.0,681.0,1185.0,1427.0,1160.0,1165.0,1351.0,1336.0,1163.0,1338.0,1431.0,1405.0,1343.0,1337.0
153.0,1330.0,1391.0,1429.0,1314.0,1393.0,732.0,1437.0,1160.0,1395.0,1274.0,12.0,681.0,1364.0,448.0,193.0,1150.0,1400.0,1430.0,1427.0,1271.0
311.0,1393.0,1162.0,1271.0,482.0,732.0,1183.0,1293.0,1367.0,1427.0,1430.0,880.0,1356.0,1165.0,151.0,1150.0,1278.0,673.0,1314.0,223.0,910.0
1278.0,1330.0,1427.0,1276.0,1172.0,1160.0,1368.0,1364.0,1165.0,1170.0,1391.0,1336.0,1386.0,1429.0,1162.0,1360.0,1351.0,793.0,1185.0,681.0,1329.0
784.0,1429.0,1431.0,1165.0,1314.0,681.0,1360.0,1271.0,1274.0,1386.0,1336.0,1293.0,43.0,315.0,1172.0,1343.0,1423.0,1422.0,1368.0,1338.0,936.0
1195.0,1150.0,193.0,732.0,1356.0,1280.0,1362.0,1271.0,109.0,151.0,153.0,1328.0,1191.0,1058.0,1320.0,53.0,593.0,415.0,1166.0,205.0,1424.0
1386.0,1429.0,1427.0,1330.0,1351.0,1431.0,43.0,1276.0,1436.0,1364.0,1293.0,1172.0,1185.0,1368.0,1338.0,1314.0,1430.0,1354.0,1162.0,1160.0,29.0
426.0,1314.0,1351.0,1427.0,1162.0,1160.0,1336.0,390.0,1330.0,542.0,1338.0,1274.0,1016.0,263.0,764.0,1183.0,593.0,821.0,1391.0,887.0,1305.0
350.0,1336.0,1427.0,1351.0,1431.0,1162.0,1276.0,1368.0,122.0,1314.0,910.0,241.0,1159.0,865.0,1364.0,1436.0,1386.0,250.0,1360.0,1183.0,390.0
443.0,1052.0,634.0,1271.0,427.0,1170.0,146.0,1186.0,1410.0,299.0,,,,,,,,,,,
152.0,1427.0,1436.0,1368.0,1364.0,43.0,1160.0,1162.0,1338.0,1429.0,1320.0,1431.0,1351.0,1276.0,1386.0,1271.0,1314.0,1330.0,448.0,1430.0,1393.0
253.0,1429.0,1162.0,43.0,1293.0,1172.0,29.0,1338.0,1427.0,1330.0,1160.0,1276.0,1351.0,362.0,1305.0,1368.0,1314.0,1360.0,1423.0,12.0,1354.0
768.0,1393.0,1162.0,1293.0,1368.0,1367.0,1314.0,1271.0,1431.0,1185.0,910.0,1427.0,1436.0,1364.0,1274.0,681.0,1159.0,1336.0,482.0,1338.0,936.0
346.0,1436.0,1430.0,939.0,1271.0,1398.0,1183.0,1406.0,1052.0,1431.0,1368.0,1185.0,1170.0,1405.0,1160.0,729.0,1278.0,669.0,732.0,43.0,585.0
277.0,593.0,1042.0,1354.0,1162.0,1431.0,1429.0,1170.0,477.0,263.0,969.0,1180.0,1338.0,1364.0,943.0,1430.0,1165.0,905.0,223.0,480.0,237.0
4.0,1422.0,1293.0,1332.0,486.0,1431.0,415.0,1368.0,1304.0,1338.0,809.0,101.0,1170.0,43.0,1398.0,1364.0,1271.0,244.0,1172.0,667.0,542.0
910.0,1429.0,1293.0,43.0,29.0,1431.0,1172.0,1330.0,1436.0,1391.0,1162.0,482.0,969.0,12.0,729.0,1367.0,943.0,1336.0,1276.0,1364.0,1305.0
122.0,1429.0,250.0,1427.0,1170.0,1330.0,732.0,1436.0,1431.0,1351.0,1293.0,1172.0,1364.0,1367.0,1386.0,1162.0,482.0,1332.0,1368.0,1160.0,1185.0
997.0,910.0,1336.0,1278.0,1386.0,482.0,40.0,1017.0,1170.0,109.0,,,,,,,,,,,
735.0,1429.0,1185.0,1162.0,1343.0,1427.0,1172.0,1431.0,1271.0,1314.0,1360.0,482.0,865.0,1293.0,939.0,1367.0,1368.0,1330.0,43.0,684.0,1276.0
1183.0,1427.0,1429.0,1271.0,1386.0,1351.0,1431.0,1354.0,1330.0,1160.0,1436.0,1185.0,673.0,1314.0,1162.0,1396.0,1293.0,1052.0,1364.0,1170.0,1343.0
417.0,350.0,,,,,,,,,,,,,,,,,,,
669.0,1185.0,1427.0,250.0,1276.0,1165.0,1368.0,43.0,1386.0,1336.0,1398.0,151.0,1271.0,1430.0,843.0,1431.0,1296.0,939.0,1314.0,1364.0,547.0
1439.0,1429.0,237.0,1422.0,1427.0,1293.0,1292.0,1170.0,43.0,1172.0,1436.0,1271.0,1431.0,1185.0,1351.0,1364.0,1387.0,29.0,1354.0,1338.0,1183.0
673.0,1427.0,1364.0,1400.0,1183.0,1351.0,1396.0,1165.0,1304.0,1162.0,1271.0,250.0,1367.0,1330.0,1172.0,1174.0,1293.0,1263.0,1343.0,732.0,1429.0
250.0,122.0,1162.0,732.0,1396.0,1304.0,1172.0,151.0,1170.0,1330.0,43.0,1429.0,1165.0,673.0,1391.0,1351.0,482.0,1336.0,1183.0,1393.0,1293.0
1237.0,,,,,,,,,,,,,,,,,,,,
494.0,1431.0,1170.0,1367.0,43.0,390.0,1336.0,1183.0,1368.0,1436.0,943.0,1435.0,1430.0,1052.0,250.0,254.0,124.0,1386.0,1396.0,1429.0,910.0
715.0,1429.0,1368.0,1431.0,1271.0,1338.0,1160.0,1183.0,952.0,1313.0,1165.0,669.0,1336.0,250.0,1330.0,107.0,124.0,1052.0,1367.0,479.0,1320.0
157.0,153.0,108.0,152.0,542.0,669.0,32.0,784.0,28.0,223.0,314.0,681.0,1271.0,1429.0,50.0,1436.0,958.0,1276.0,732.0,236.0,310.0
952.0,1429.0,43.0,1293.0,29.0,1172.0,1431.0,1162.0,1436.0,1330.0,943.0,969.0,729.0,1276.0,1423.0,1305.0,1338.0,12.0,1159.0,1368.0,1367.0
356.0,1427.0,1185.0,722.0,1364.0,482.0,1163.0,173.0,1338.0,1436.0,1430.0,1025.0,606.0,1351.0,1432.0,1183.0,1314.0,732.0,958.0,1172.0,1276.0
896.0,910.0,1052.0,1386.0,152.0,532.0,323.0,1177.0,959.0,390.0,1320.0,1357.0,926.0,952.0,1368.0,669.0,715.0,1436.0,1016.0,968.0,936.0
291.0,1429.0,1398.0,1400.0,1185.0,1271.0,1430.0,588.0,1330.0,40.0,1343.0,1354.0,1436.0,495.0,975.0,462.0,1360.0,1409.0,202.0,1324.0,113.0
532.0,1367.0,482.0,910.0,1271.0,1404.0,732.0,108.0,1368.0,223.0,152.0,1435.0,896.0,1436.0,735.0,78.0,1160.0,943.0,1338.0,1409.0,880.0
905.0,1427.0,1293.0,1431.0,1430.0,1395.0,1364.0,1429.0,1393.0,1396.0,1054.0,390.0,1368.0,1386.0,1314.0,1398.0,1351.0,1185.0,1330.0,1276.0,329.0
339.0,1429.0,43.0,1293.0,29.0,1172.0,1162.0,1431.0,1338.0,969.0,1427.0,1271.0,1423.0,482.0,1330.0,1305.0,12.0,1276.0,1436.0,1165.0,1360.0
928.0,1436.0,1162.0,1364.0,1427.0,1431.0,1274.0,1163.0,390.0,1314.0,695.0,1271.0,1276.0,1416.0,1393.0,933.0,1330.0,1426.0,1166.0,1351.0,1429.0
347.0,1159.0,1368.0,1332.0,1436.0,1431.0,462.0,124.0,910.0,43.0,1276.0,1367.0,1398.0,871.0,1324.0,1162.0,1330.0,1386.0,122.0,241.0,120.0
782.0,1354.0,1351.0,1330.0,1057.0,1336.0,1170.0,1422.0,1293.0,1427.0,1429.0,1053.0,1162.0,681.0,1282.0,1317.0,1165.0,390.0,1186.0,943.0,1360.0
701.0,1422.0,1279.0,1360.0,1314.0,295.0,1162.0,727.0,1427.0,943.0,26.0,221.0,224.0,315.0,986.0,878.0,448.0,607.0,1047.0,351.0,1425.0
1180.0,1429.0,1431.0,1364.0,1427.0,732.0,43.0,1314.0,1304.0,1185.0,1351.0,1057.0,1435.0,681.0,1273.0,1274.0,1178.0,1296.0,673.0,969.0,390.0
1273.0,1364.0,1314.0,1180.0,1305.0,1351.0,673.0,1386.0,1271.0,1368.0,1429.0,732.0,1274.0,1183.0,1338.0,151.0,1427.0,1367.0,1422.0,1343.0,336.0
781.0,566.0,1183.0,1351.0,782.0,1180.0,1364.0,8.0,1354.0,959.0,40.0,1343.0,268.0,1165.0,347.0,926.0,1332.0,928.0,339.0,1273.0,1338.0
1227.0,651.0,1364.0,1305.0,1314.0,1354.0,194.0,1162.0,1304.0,1313.0,1185.0,1393.0,732.0,1271.0,1274.0,1054.0,684.0,1398.0,1324.0,191.0,125.0
566.0,43.0,1165.0,722.0,1368.0,1332.0,606.0,482.0,1427.0,939.0,353.0,1047.0,40.0,781.0,669.0,260.0,1160.0,1183.0,1331.0,53.0,723.0
926.0,1163.0,1185.0,959.0,1172.0,609.0,928.0,1180.0,1318.0,205.0,173.0,740.0,727.0,108.0,1436.0,1437.0,1336.0,1170.0,812.0,759.0,1420.0
757.0,124.0,1052.0,1398.0,260.0,43.0,1338.0,510.0,1028.0,1360.0,16.0,1426.0,1403.0,1416.0,1367.0,1143.0,1166.0,1053.0,795.0,1424.0,1186.0
1091.0,1436.0,1431.0,1166.0,1393.0,1427.0,336.0,1430.0,1343.0,1160.0,1424.0,1367.0,1324.0,996.0,1314.0,1176.0,1330.0,1057.0,928.0,1181.0,
1127.0,,,,,,,,,,,,,,,,,,,,
1285.0,1431.0,1356.0,1328.0,1225.0,1351.0,1304.0,1441.0,1271.0,673.0,1179.0,1358.0,1181.0,1434.0,1192.0,1307.0,1440.0,1184.0,1319.0,1290.0,1360.0
959.0,1332.0,1305.0,1271.0,1314.0,1330.0,1162.0,108.0,33.0,390.0,1304.0,1293.0,681.0,250.0,20.0,1351.0,1360.0,1160.0,1276.0,1163.0,1296.0
233.0,1423.0,1396.0,1427.0,844.0,50.0,1186.0,1052.0,510.0,283.0,566.0,1057.0,1047.0,381.0,1354.0,1398.0,43.0,1170.0,462.0,1436.0,1174.0
1178.0,124.0,1180.0,681.0,125.0,600.0,369.0,53.0,981.0,268.0,98.0,1321.0,1427.0,151.0,1025.0,593.0,1394.0,1429.0,1351.0,1185.0,749.0
1290.0,1429.0,1332.0,1368.0,482.0,1427.0,1271.0,1180.0,1435.0,250.0,641.0,1367.0,316.0,1364.0,1431.0,1304.0,1296.0,108.0,390.0,1060.0,732.0
1251.0,1178.0,795.0,990.0,96.0,329.0,768.0,1162.0,542.0,905.0,695.0,1048.0,124.0,1161.0,981.0,68.0,101.0,,,,
1321.0,1427.0,1429.0,1436.0,1330.0,1435.0,1160.0,1170.0,1164.0,1398.0,1163.0,1360.0,1393.0,1172.0,1174.0,1271.0,1354.0,1055.0,1437.0,1386.0,1185.0
1177.0,1162.0,1368.0,213.0,1314.0,1386.0,969.0,1171.0,1430.0,1160.0,1185.0,151.0,1420.0,482.0,959.0,1164.0,1170.0,1178.0,1429.0,43.0,494.0
1435.0,1367.0,1427.0,1271.0,1321.0,1336.0,1400.0,1431.0,1351.0,1160.0,1396.0,1052.0,1436.0,1398.0,1429.0,1430.0,1368.0,1165.0,1364.0,1338.0,1185.0
1084.0,1364.0,1304.0,1400.0,1351.0,1085.0,846.0,1282.0,349.0,1086.0,415.0,1402.0,1271.0,359.0,1280.0,1228.0,1433.0,1305.0,1435.0,959.0,1332.0
1043.0,1042.0,593.0,1180.0,1278.0,1183.0,390.0,1354.0,263.0,969.0,1337.0,477.0,1433.0,669.0,494.0,768.0,1328.0,1177.0,,,
1175.0,1429.0,1165.0,1364.0,1274.0,1330.0,1162.0,116.0,164.0,1160.0,1163.0,730.0,1324.0,1172.0,651.0,1293.0,1054.0,51.0,1427.0,202.0,1368.0
390.0,1427.0,1336.0,1429.0,1364.0,1185.0,1170.0,1330.0,1165.0,1351.0,1436.0,1431.0,1368.0,1430.0,1314.0,43.0,1162.0,1304.0,1354.0,1052.0,1172.0
853.0,1170.0,1431.0,1368.0,250.0,943.0,1336.0,390.0,1436.0,254.0,1429.0,1159.0,1052.0,43.0,124.0,1386.0,494.0,462.0,1332.0,1162.0,1351.0
254.0,1170.0,390.0,1431.0,1398.0,1185.0,1430.0,1351.0,1429.0,1368.0,1336.0,1332.0,43.0,943.0,1324.0,1386.0,1436.0,1435.0,1296.0,1338.0,1171.0
1159.0,1429.0,1436.0,1431.0,1276.0,1330.0,1386.0,1332.0,1368.0,1427.0,462.0,1367.0,1351.0,43.0,910.0,1293.0,1324.0,124.0,241.0,1165.0,1053.0
1292.0,237.0,1422.0,1439.0,1387.0,1124.0,1394.0,1429.0,409.0,477.0,1160.0,547.0,1054.0,1155.0,729.0,1338.0,1426.0,1171.0,1364.0,120.0,64.0
1298.0,1429.0,43.0,1293.0,1427.0,29.0,1364.0,1351.0,1172.0,1276.0,1431.0,1436.0,1162.0,109.0,1430.0,1185.0,1305.0,1410.0,1338.0,1330.0,969.0
919.0,1314.0,725.0,33.0,1330.0,1431.0,729.0,1274.0,409.0,1435.0,1170.0,390.0,766.0,651.0,1338.0,1176.0,260.0,189.0,210.0,1162.0,1160.0
1297.0,1436.0,1364.0,1337.0,1430.0,1014.0,1165.0,1330.0,1162.0,260.0,1164.0,606.0,1398.0,1354.0,464.0,124.0,812.0,162.0,1427.0,43.0,1394.0
1387.0,237.0,1422.0,1439.0,1292.0,1160.0,1336.0,390.0,1427.0,1124.0,1394.0,1351.0,1435.0,409.0,477.0,1426.0,1364.0,1430.0,865.0,749.0,658.0
1299.0,1429.0,1293.0,1162.0,1393.0,43.0,29.0,1172.0,1436.0,1330.0,1431.0,1364.0,12.0,213.0,969.0,1305.0,1276.0,1423.0,729.0,943.0,1338.0
1161.0,1330.0,681.0,1274.0,1271.0,1430.0,390.0,1364.0,1436.0,1162.0,1354.0,1052.0,1163.0,1059.0,1331.0,1416.0,1314.0,844.0,695.0,651.0,1305.0
1363.0,1364.0,1429.0,1351.0,1175.0,1185.0,1274.0,1431.0,1305.0,1427.0,1162.0,651.0,51.0,1170.0,1430.0,1293.0,1183.0,1368.0,390.0,116.0,730.0
1167.0,1416.0,1158.0,1415.0,1166.0,1320.0,115.0,,,,,,,,,,,,,,
384.0,1185.0,1172.0,1278.0,1276.0,1174.0,1400.0,673.0,254.0,260.0,732.0,812.0,1175.0,80.0,,,,,,,
319.0,1427.0,1351.0,1430.0,1364.0,1271.0,1320.0,1368.0,1436.0,1160.0,1429.0,390.0,1338.0,1431.0,1398.0,1386.0,1276.0,1162.0,1054.0,1185.0,1053.0
363.0,390.0,1437.0,1336.0,853.0,1427.0,1351.0,,,,,,,,,,,,,,
446.0,1429.0,1271.0,390.0,1296.0,1328.0,732.0,933.0,1351.0,1176.0,1405.0,1276.0,1368.0,1314.0,108.0,1060.0,57.0,669.0,1313.0,1056.0,28.0
870.0,250.0,1162.0,853.0,1052.0,1304.0,1271.0,213.0,1405.0,1056.0,761.0,1290.0,1429.0,1186.0,,,,,,,
1390.0,1400.0,1431.0,1164.0,1364.0,1332.0,1436.0,1409.0,1430.0,142.0,864.0,241.0,237.0,1351.0,51.0,349.0,871.0,1016.0,766.0,975.0,1432.0
1235.0,1180.0,955.0,1178.0,1225.0,254.0,1253.0,1420.0,1184.0,1303.0,1079.0,1181.0,1052.0,1426.0,,,,,,,
1303.0,1180.0,955.0,1178.0,1225.0,254.0,1253.0,1420.0,1184.0,1235.0,1079.0,1181.0,1052.0,1426.0,,,,,,,
675.0,1435.0,,,,,,,,,,,,,,,,,,,
297.0,1396.0,1423.0,1162.0,981.0,1427.0,761.0,1051.0,844.0,53.0,658.0,122.0,1296.0,1163.0,323.0,1052.0,749.0,1278.0,1328.0,108.0,695.0
662.0,173.0,124.0,482.0,658.0,,,,,,,,,,,,,,,,
1051.0,1429.0,1423.0,43.0,1293.0,1396.0,1276.0,1170.0,1436.0,1172.0,29.0,1052.0,1338.0,1162.0,1354.0,12.0,1053.0,1054.0,844.0,1427.0,1175.0
1421.0,1354.0,1051.0,20.0,,,,,,,,,,,,,,,,,
1247.0,1402.0,1362.0,1061.0,1074.0,1156.0,1158.0,1313.0,1356.0,1403.0,,,,,,,,,,,
1086.0,1364.0,1351.0,846.0,1282.0,349.0,1084.0,415.0,1085.0,,,,,,,,,,,,
1371.0,1393.0,1394.0,1372.0,1165.0,1430.0,131.0,,,,,,,,,,,,,,
1372.0,1371.0,1393.0,1394.0,1165.0,1430.0,131.0,,,,,,,,,,,,,,
145.0,1429.0,1330.0,1398.0,1160.0,1427.0,1393.0,1296.0,1174.0,1332.0,1394.0,1338.0,1185.0,1276.0,1422.0,53.0,1324.0,1368.0,1430.0,658.0,1432.0
567.0,1427.0,1338.0,1052.0,362.0,1274.0,1293.0,1314.0,1431.0,1276.0,1160.0,1364.0,681.0,1428.0,53.0,1393.0,1368.0,936.0,1429.0,1162.0,194.0
1135.0,101.0,1055.0,1054.0,1321.0,1279.0,260.0,1186.0,1157.0,14.0,1393.0,463.0,1282.0,20.0,18.0,1436.0,1024.0,240.0,1354.0,1398.0,1053.0
881.0,1393.0,1293.0,1354.0,1317.0,1351.0,1427.0,1330.0,1165.0,722.0,1430.0,151.0,606.0,43.0,1360.0,486.0,1320.0,1282.0,1171.0,1274.0,1166.0
183.0,1162.0,1420.0,1163.0,108.0,1158.0,1351.0,1427.0,1430.0,173.0,981.0,158.0,764.0,1411.0,1296.0,1184.0,542.0,323.0,162.0,695.0,634.0
655.0,1271.0,1274.0,1436.0,1416.0,1354.0,1314.0,617.0,695.0,1163.0,1059.0,1439.0,1169.0,1162.0,1357.0,1330.0,124.0,1400.0,1320.0,12.0,1364.0
1233.0,162.0,,,,,,,,,,,,,,,,,,,
1156.0,1402.0,1247.0,1158.0,1403.0,,,,,,,,,,,,,,,,
555.0,1427.0,1330.0,1276.0,1172.0,1278.0,793.0,1170.0,1329.0,1360.0,362.0,880.0,939.0,1304.0,844.0,1426.0,1409.0,1296.0,1367.0,1386.0,1407.0
708.0,1304.0,152.0,749.0,1296.0,362.0,1282.0,972.0,658.0,250.0,,,,,,,,,,,
575.0,1391.0,1436.0,98.0,18.0,237.0,1432.0,1028.0,825.0,1164.0,1431.0,1053.0,9.0,108.0,1163.0,1430.0,682.0,26.0,955.0,622.0,1044.0
972.0,1304.0,152.0,749.0,1296.0,362.0,1282.0,708.0,658.0,250.0,,,,,,,,,,,
